General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[35].veinsmobility,68
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[84].veinsmobility,30
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[11].veinsmobility,91
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[0].veinsmobility,105
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[49].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[41].veinsmobility,73
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[36].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[55].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[16].veinsmobility,98
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[7].veinsmobility,107
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[50].veinsmobility,73
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[38].veinsmobility,82
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[14].veinsmobility,102
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[26].veinsmobility,94
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[63].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[23].veinsmobility,100
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[85].veinsmobility,51
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[60].veinsmobility,71
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[51].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[2].veinsmobility,121
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[82].veinsmobility,59
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[48].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[77].veinsmobility,64
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[58].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[65].veinsmobility,77
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[61].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[37].veinsmobility,100
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[54].veinsmobility,89
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[72].veinsmobility,77
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[45].veinsmobility,98
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[43].veinsmobility,98
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[99].veinsmobility,54
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[25].veinsmobility,115
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[150].veinsmobility,15
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[46].veinsmobility,101
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[100].veinsmobility,56
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[9].veinsmobility,131
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[64].veinsmobility,87
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[18].veinsmobility,125
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[19].veinsmobility,127
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[29].veinsmobility,120
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[24].veinsmobility,128
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[105].veinsmobility,63
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[47].veinsmobility,109
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[123].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[93].veinsmobility,76
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[31].veinsmobility,127
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[90].veinsmobility,79
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[107].veinsmobility,68
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[132].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[68].veinsmobility,102
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[83].veinsmobility,92
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[119].veinsmobility,64
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[34].veinsmobility,133
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[98].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[42].veinsmobility,125
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[164].veinsmobility,30
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[73].veinsmobility,103
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[124].veinsmobility,62
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[3].veinsmobility,162
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[103].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[79].veinsmobility,102
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[52].veinsmobility,124
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[44].veinsmobility,130
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[96].veinsmobility,89
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[147].veinsmobility,49
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[71].veinsmobility,111
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[89].veinsmobility,98
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[67].veinsmobility,114
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[59].veinsmobility,122
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[113].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[136].veinsmobility,67
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[109].veinsmobility,89
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[88].veinsmobility,107
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[165].veinsmobility,45
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[125].veinsmobility,82
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[57].veinsmobility,137
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[92].veinsmobility,110
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[97].veinsmobility,107
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[74].veinsmobility,127
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[70].veinsmobility,131
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[126].veinsmobility,87
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[129].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[133].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[172].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[149].veinsmobility,71
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[169].veinsmobility,53
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[106].veinsmobility,105
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[160].veinsmobility,63
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[140].veinsmobility,79
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[128].veinsmobility,90
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[145].veinsmobility,77
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[69].veinsmobility,138
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[138].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[224].veinsmobility,15
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[146].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[121].veinsmobility,100
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[189].veinsmobility,47
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[159].veinsmobility,70
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[95].veinsmobility,122
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[153].veinsmobility,77
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[102].veinsmobility,117
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[142].veinsmobility,87
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[87].veinsmobility,132
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[75].veinsmobility,142
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[78].veinsmobility,140
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[171].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[156].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[174].veinsmobility,66
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[134].veinsmobility,100
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[154].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[112].veinsmobility,118
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[220].veinsmobility,34
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[127].veinsmobility,110
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[198].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[176].veinsmobility,70
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[101].veinsmobility,129
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[115].veinsmobility,119
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[152].veinsmobility,91
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[211].veinsmobility,45
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[76].veinsmobility,151
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[188].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[120].veinsmobility,119
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[183].veinsmobility,68
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[94].veinsmobility,141
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[187].veinsmobility,67
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[144].veinsmobility,102
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[227].veinsmobility,36
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[137].veinsmobility,110
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[86].veinsmobility,152
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[114].veinsmobility,133
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[157].veinsmobility,99
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[117].veinsmobility,132
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[143].veinsmobility,113
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[111].veinsmobility,138
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[81].veinsmobility,162
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[181].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[62].veinsmobility,180
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[110].veinsmobility,144
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[66].veinsmobility,179
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[204].veinsmobility,70
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[130].veinsmobility,130
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[118].veinsmobility,142
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[184].veinsmobility,91
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[166].veinsmobility,106
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[194].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[213].veinsmobility,71
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[141].veinsmobility,128
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[155].veinsmobility,118
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[180].veinsmobility,98
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[236].veinsmobility,54
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[200].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[209].veinsmobility,76
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[206].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[245].veinsmobility,47
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[258].veinsmobility,37
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[232].veinsmobility,58
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[148].veinsmobility,127
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[178].veinsmobility,103
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[163].veinsmobility,117
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[170].veinsmobility,111
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[229].veinsmobility,66
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[276].veinsmobility,31
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[182].veinsmobility,106
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[225].veinsmobility,75
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[212].veinsmobility,87
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[214].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[80].veinsmobility,192
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[243].veinsmobility,63
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[196].veinsmobility,101
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[199].veinsmobility,99
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[116].veinsmobility,168
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[192].veinsmobility,109
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[179].veinsmobility,119
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[203].veinsmobility,101
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[186].veinsmobility,116
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[193].veinsmobility,112
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[222].veinsmobility,89
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[233].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[207].veinsmobility,104
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[238].veinsmobility,79
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[205].veinsmobility,107
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[318].veinsmobility,16
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[161].veinsmobility,144
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[131].veinsmobility,168
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[219].veinsmobility,96
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[202].veinsmobility,109
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[139].veinsmobility,162
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[228].veinsmobility,91
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[235].veinsmobility,86
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[240].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[177].veinsmobility,136
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[257].veinsmobility,70
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[195].veinsmobility,122
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[281].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[242].veinsmobility,84
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[249].veinsmobility,78
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[265].veinsmobility,66
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[260].veinsmobility,71
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[226].veinsmobility,101
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[135].veinsmobility,177
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[221].veinsmobility,110
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[185].veinsmobility,140
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[237].veinsmobility,99
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[215].veinsmobility,119
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[248].veinsmobility,94
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[167].veinsmobility,158
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[234].veinsmobility,109
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[201].veinsmobility,135
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[253].veinsmobility,95
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[311].veinsmobility,48
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[218].veinsmobility,124
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[255].veinsmobility,95
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[273].veinsmobility,80
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[259].veinsmobility,93
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[239].veinsmobility,111
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[282].veinsmobility,75
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[279].veinsmobility,79
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[268].veinsmobility,87
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[305].veinsmobility,60
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[286].veinsmobility,75
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[208].veinsmobility,138
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[210].veinsmobility,138
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[217].veinsmobility,132
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[277].veinsmobility,86
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[290].veinsmobility,76
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[122].veinsmobility,211
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[302].veinsmobility,68
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[272].veinsmobility,93
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[246].veinsmobility,113
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[283].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[285].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[269].veinsmobility,97
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[190].veinsmobility,162
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[350].veinsmobility,33
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[173].veinsmobility,176
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[241].veinsmobility,123
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[247].veinsmobility,116
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[331].veinsmobility,51
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[263].veinsmobility,106
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[223].veinsmobility,138
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[284].veinsmobility,92
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[299].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[342].veinsmobility,47
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[340].veinsmobility,50
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[300].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[175].veinsmobility,183
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[191].veinsmobility,171
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[230].veinsmobility,141
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[274].veinsmobility,105
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[288].veinsmobility,97
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[327].veinsmobility,63
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[304].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[332].veinsmobility,62
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[251].veinsmobility,128
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[244].veinsmobility,136
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[168].veinsmobility,195
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[252].veinsmobility,128
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[231].veinsmobility,148
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[151].veinsmobility,213
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[326].veinsmobility,72
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[162].veinsmobility,207
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[380].veinsmobility,33
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[254].veinsmobility,135
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[360].veinsmobility,48
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[278].veinsmobility,116
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[267].veinsmobility,125
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[322].veinsmobility,79
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[317].veinsmobility,85
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[333].veinsmobility,74
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[270].veinsmobility,125
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[323].veinsmobility,82
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[366].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[339].veinsmobility,74
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[392].veinsmobility,30
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[351].veinsmobility,65
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[345].veinsmobility,70
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[367].veinsmobility,54
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[355].veinsmobility,66
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[329].veinsmobility,86
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[337].veinsmobility,81
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[368].veinsmobility,56
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[313].veinsmobility,100
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[104].veinsmobility,268
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[287].veinsmobility,122
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[374].veinsmobility,52
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[336].veinsmobility,83
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[108].veinsmobility,266
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[296].veinsmobility,116
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[158].veinsmobility,227
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[292].veinsmobility,121
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[384].veinsmobility,51
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[321].veinsmobility,102
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[397].veinsmobility,44
General-0-20210729-01:36:26-17800,0,Sim2Scenario.uninfected[409].veinsmobility,33
